1.1102230246251565E-16,-0.25687044394020553,0.022188884606319455,1
-0.022129489316698447,-0.2790592490516155,0,1
-0.26114079454434347,-0.27969903770293686,0.00055,1
-0.26164048425802555,-0.2793820189664104,-0.005,1
-0.27116973399999983,-0.2815000125393057,-0.005,1
-0.2616404842580256,-0.28361800611220117,0.00055,1
-0.2611407945443435,-0.28330098737567483,0,1
-0.02213371795460072,-0.2839407647077218,0.022193124593836155,1
-0.02213371795460073,-0.3283268548751943,0,1
-0.2611407945443435,-0.32896663220724126,0.00055,1
-0.2616404842580256,-0.3286496134707148,-0.005,1
-0.27116973399999983,-0.3307676070436102,-0.005,1
-0.2616404842580256,-0.33288560061650563,0.00055,1
-0.2611407945443435,-0.33256858187997923,0,1
-0.02213371795460072,-0.3332083592120262,0.022193124593836155,1
-0.02213371795460073,-0.3775944493794987,0,1
-0.2611407945443435,-0.37823422671154566,0.00055,1
-0.2616404842580256,-0.3779172079750192,-0.005,1
-0.27116973399999983,-0.3800352015479146,-0.005,1
-0.2616404842580256,-0.38215319512081003,0.00055,1
-0.2611407945443435,-0.3818361763842836,0,1
-0.02213371795460072,-0.3824759537163306,0.022193124593836155,1
-0.02213371795460073,-0.4268620438838031,0,1
-0.2611407945443435,-0.42750182121585006,0.00055,1
-0.2616404842580256,-0.4271848024793236,-0.005,1
-0.27116973399999983,-0.429302796052219,-0.005,1
-0.2616404842580256,-0.43142078962511443,0.00055,1
-0.2611407945443435,-0.431103770888588,0,1
-0.02213371795460072,-0.431743548220635,0.022193124593836155,1
-0.02213371795460073,-0.4761296383881075,0,1
-0.2611407945443435,-0.47676941572015447,0.00055,1
-0.2616404842580256,-0.476452396983628,-0.005,1
-0.27116973399999983,-0.47857039055652345,-0.005,1
-0.2616404842580256,-0.4806883841294189,0.00055,1
-0.2611407945443435,-0.48037136539289244,0,1
-0.02213371795460072,-0.4810111427249394,0.022193124593836155,1
-0.02213371795460076,-0.5253972328924119,0,1
-0.12249999999999994,-0.5256658946955295,-0.0002937080955645425,1
-0.12278914745448954,-0.5260065370348699,0.0225,1
-0.13010313265409879,-0.546464280692495,0.00055,1
-0.13046727830033197,-0.5466020939043401,0,1
-0.1595327216996679,-0.5466020939043401,0.00055,1
-0.15989686734590106,-0.546464280692495,0.0225,1
-0.16722660798770364,-0.5261052528497673,-0.0002760068884046646,1
-0.16749999999999993,-0.5257863512960322,0,1
-0.24100803041126323,-0.5259831185727654,-0.003,1
-0.24399999999999994,-0.5289831078248286,0,1
-0.24399999999999994,-0.5436020939043401,0.003,2
-0.24699999999999994,-0.5466020939043401,0,2
-0.24994999999999995,-0.5466020939043401,0.00055,2
-0.25049999999999994,-0.5460520939043401,0,2
-0.25049999999999994,-0.5432172862080258,0.00055,2
-0.2501732673267326,-0.5427146415016837,-0.0045000000000000005,2
-0.2520000000000003,-0.5341020939043399,-0.0045000000000000005,2
-0.25382673267326733,-0.5427146415016838,0.00055,2
-0.25349999999999995,-0.5432172862080258,0,2
-0.25349999999999995,-0.5460520939043401,0.00055,2
-0.25404999999999994,-0.5466020939043401,0,2
-0.2799499999999999,-0.5466020939043401,0.00055,2
-0.2804999999999999,-0.5460520939043401,0,2
-0.2804999999999999,-0.5432172862080258,0.00055,2
-0.2801732673267326,-0.5427146415016837,-0.0045000000000000005,2
-0.28200000000000025,-0.5341020939043399,-0.0045000000000000005,2
-0.2838267326732673,-0.5427146415016838,0.00055,2
-0.2834999999999999,-0.5432172862080258,0,2
-0.2834999999999999,-0.5460520939043401,0.00055,2
-0.2840499999999999,-0.5466020939043401,0,2
-0.2869999999999999,-0.5466020939043401,0.003,2
-0.2899999999999999,-0.5436020939043401,0,1
-0.2899999999999999,-0.5086961681166174,0.003,1
-0.2870080304112632,-0.5056961788645542,0,1
-0.028859205455656293,-0.5050051626450447,0.00055,1
-0.028359515741974185,-0.5053221813815711,-0.005,1
-0.018830265999999957,-0.5032041878086757,-0.005,1
-0.028359515741974185,-0.5010861942357803,0.00055,1
-0.028859205455656296,-0.5014032129723067,0,1
-0.2678662820453991,-0.5007634356402597,0.022193124593836155,1
-0.2678662820453991,-0.4563773454727872,0,1
-0.028859205455656282,-0.4557375681407402,0.00055,1
-0.028359515741974182,-0.45605458687726663,-0.005,1
-0.01883026599999995,-0.4539365933043712,-0.005,1
-0.028359515741974185,-0.4518185997314758,0.00055,1
-0.028859205455656296,-0.4521356184680022,0,1
-0.2678662820453991,-0.4514958411359553,0.022193124593836155,1
-0.2678662820453991,-0.4071097509684828,0,1
-0.028859205455656282,-0.4064699736364358,0.00055,1
-0.028359515741974182,-0.40678699237296223,-0.005,1
-0.01883026599999995,-0.4046689988000668,-0.005,1
-0.028359515741974185,-0.4025510052271714,0.00055,1
-0.028859205455656296,-0.4028680239636978,0,1
-0.2678662820453991,-0.4022282466316509,0.022193124593836155,1
-0.2678662820453991,-0.3578421564641784,0,1
-0.028859205455656282,-0.3572023791321314,0.00055,1
-0.028359515741974182,-0.35751939786865783,-0.005,1
-0.01883026599999995,-0.3554014042957624,-0.005,1
-0.028359515741974185,-0.353283410722867,0.00055,1
-0.028859205455656296,-0.3536004294593934,0,1
-0.2678662820453991,-0.3529606521273465,0.022193124593836155,1
-0.2678662820453991,-0.308574561959874,0,1
-0.028859205455656282,-0.307934784627827,0.00055,1
-0.028359515741974182,-0.3082518033643534,-0.005,1
-0.01883026599999995,-0.306133809791458,-0.005,1
-0.028359515741974185,-0.3040158162185626,0.00055,1
-0.028859205455656296,-0.30433283495508906,0,1
-0.2678662820453991,-0.3036930576230421,0.022193124593836155,1
-0.2678662820453991,-0.2593069674555696,0,1
-0.16749999999999987,-0.2590383056524519,-0.0009254472605091065,1
-0.16661349289451205,-0.25785564688635215,0.0225,1
-0.16732634873320024,-0.2543921032669598,0.00055,1
-0.16678059354194424,-0.25377390303809577,0,1
-0.15878384035889068,-0.25377390303809577,0.00055,1
-0.15824425941957468,-0.2542173553495856,-0.0135,1
-0.13173350679218365,-0.25410212549753036,0.00055,1
-0.13119302003186523,-0.2536539786365123,0,1
-0.12320475520118032,-0.25365397863651223,0.00055,1
-0.12265863289414837,-0.2542691739259289,0.0225,1
-0.12336372162532108,-0.2577763516000769,-0.0008957080996571185,1
-0.12249999999999989,-0.2589178490519491,0,1
-0.030438939455656233,-0.25867141877657457,0.00055,1
-0.02993924974197413,-0.25898843751310097,-0.005,1
-0.020409999999999873,-0.2568704439402056,0,1
-0.020409999999999873,-0.24633374386846768,-0.005,1
-0.029939249741974188,-0.24421575029557227,0.00055,1
-0.03043893945565631,-0.2445327690320987,0,1
-0.12249999999999997,-0.24428633875672445,-0.0008957080996571185,1
-0.12336372162532117,-0.24542783620859665,0.0225,1
-0.12265863289414844,-0.2489350138827447,0.00055,1
-0.12320475520118038,-0.24955020917216128,0,1
-0.1311930200318653,-0.2495502091721613,0.00055,1
-0.1317335067921837,-0.24910206231114326,-0.0135,1
-0.15824425941957476,-0.24898683245908806,0.00055,1
-0.15878384035889076,-0.24943028477057788,0,1
-0.16678059354194427,-0.24943028477057788,0.00055,1
-0.1673263487332003,-0.24881208454171375,0.0225,1
-0.1666134928945121,-0.2453485409223215,-0.0009254472605091065,1
-0.16749999999999995,-0.24416588215622176,0,1
-0.26786628204539914,-0.2438972203531044,0.02219312459383617,1
-0.26786628204539914,-0.19951113018563188,0,1
-0.028859205455656338,-0.19887135285358493,0.00055,1
-0.02835951574197424,-0.19918837159011138,-0.005,1
-0.018830266,-0.19707037801721597,-0.005,1
-0.028359515741974248,-0.19495238444432056,0.00055,1
-0.028859205455656355,-0.19526940318084698,0,1
-0.26786628204539914,-0.19462962584880042,0.022193124593836155,1
-0.26786628204539914,-0.15024353568132792,0,1
-0.028859205455656338,-0.14960375834928097,0.00055,1
-0.02835951574197424,-0.14992077708580742,-0.005,1
-0.018830266,-0.147802783512912,-0.005,1
-0.028359515741974248,-0.1456847899400166,0.00055,1
-0.028859205455656355,-0.14600180867654303,0,1
-0.26786628204539914,-0.14536203134449646,0.022193124593836155,1
-0.26786628204539914,-0.10097594117702394,0,1
-0.028859205455656338,-0.100336163844977,0.00055,1
-0.02835951574197424,-0.10065318258150344,-0.005,1
-0.018830266000000002,-0.09853518900860803,-0.005,1
-0.028359515741974244,-0.09641719543571262,0.00055,1
-0.028859205455656355,-0.09673421417223904,0,1
-0.26786628204539914,-0.09609443684019248,0.022193124593836155,1
-0.26786628204539914,-0.05170834667271995,0,1
-0.028859205455656338,-0.051068569340673005,0.00055,1
-0.02835951574197424,-0.05138558807719944,-0.005,1
-0.018830266,-0.04926759450430402,-0.005,1
-0.028359515741974248,-0.04714960093140863,0.00055,1
-0.028859205455656355,-0.047466619667935056,0,1
-0.26786628204539914,-0.046826842335888436,0.022193124593836155,1
-0.26786628204539914,-0.0024407521684159175,0,1
-0.028859205455656338,-0.0018009748363689744,0.00055,1
-0.028359515741974237,-0.002117993572895407,-0.005,1
-0.018830266,2.45029690981724E-17,-0.005,1
-0.028359515741974248,0.0021179935728954055,0.00055,1
-0.02885920545565633,0.0018009748363689779,0,1
-0.28700803041126327,0.0024919910558785187,0.003,1
-0.29,0.005491980307941756,0,1
-0.29,0.04039790609566436,0.003,0
-0.287,0.043397906095664365,0,0
-0.28404999999999997,0.043397906095664365,0.00055,0
-0.2835,0.04284790609566436,0,0
-0.2835,0.04001309839935009,0.00055,0
-0.2838267326732673,0.03951045369300809,-0.0045000000000000005,0
-0.282,0.030897906095664368,-0.0045000000000000005,0
-0.28017326732673264,0.03951045369300808,0.00055,0
-0.28049999999999997,0.04001309839935009,0,0
-0.28049999999999997,0.04284790609566436,0.00055,0
-0.27995,0.043397906095664365,0,0
-0.25405,0.043397906095664365,0.00055,0
-0.2535,0.04284790609566436,0,0
-0.2535,0.04001309839935009,0.00055,0
-0.25382673267326733,0.03951045369300809,-0.0045000000000000005,0
-0.252,0.030897906095664368,-0.0045000000000000005,0
-0.2501732673267327,0.03951045369300808,0.00055,0
-0.2505,0.04001309839935009,0,0
-0.2505,0.04284790609566436,0.00055,0
-0.24995,0.043397906095664365,0,0
-0.247,0.043397906095664365,0.003,0
-0.244,0.04039790609566436,0,1
-0.244,0.02577892001615293,-0.003,1
-0.24100803041126329,0.022778930764089694,0,1
-0.16749999999999998,0.02258216348735652,-0.0002760068884046646,1
